id,candidate,votes,state,county/township
3173,trump,9718,ND,Stark
3215,clinton,361,ND,Steele
3215,trump,537,ND,Steele
3174,clinton,2484,ND,Stutsman
3174,trump,6706,ND,Stutsman
3211,clinton,305,ND,Towner
3211,trump,733,ND,Towner
3183,clinton,1239,ND,Traill
3183,trump,2263,ND,Traill
3181,clinton,1166,ND,Walsh
3181,trump,2991,ND,Walsh
3170,clinton,5792,ND,Ward
3170,trump,18601,ND,Ward
3189,clinton,419,ND,Wells
3189,trump,1793,ND,Wells
3172,clinton,1722,ND,Williams
3172,trump,10033,ND,Williams
2614,clinton,3272,NE,Adams
2614,trump,9205,NE,Adams
2645,clinton,381,NE,Antelope
2645,trump,2717,NE,Antelope
2696,clinton,16,NE,Arthur
2696,trump,237,NE,Arthur
2691,clinton,18,NE,Banner
2691,trump,355,NE,Banner
2694,clinton,30,NE,Blaine
2694,trump,273,NE,Blaine
2652,clinton,414,NE,Boone
2652,trump,2299,NE,Boone
2629,clinton,953,NE,Box Butte
2629,trump,3550,NE,Box Butte
2677,clinton,128,NE,Boyd
2677,trump,978,NE,Boyd
2670,clinton,153,NE,Brown
2670,trump,1380,NE,Brown
2608,clinton,4690,NE,Buffalo
2608,trump,14424,NE,Buffalo
2642,clinton,928,NE,Burt
2642,trump,2360,NE,Burt
2636,clinton,690,NE,Butler
2636,trump,3068,NE,Butler
2615,clinton,3461,NE,Cass
2615,trump,8388,NE,Cass
2632,clinton,572,NE,Cedar
2632,trump,3533,NE,Cedar
2664,clinton,171,NE,Chase
2664,trump,1621,NE,Chase
2647,clinton,317,NE,Cherry
2647,trump,2623,NE,Cherry
2631,clinton,702,NE,Cheyenne
2631,trump,3610,NE,Cheyenne
2649,clinton,470,NE,Clay
2649,trump,2373,NE,Clay
2646,clinton,857,NE,Colfax
2646,trump,2171,NE,Colfax
2634,clinton,712,NE,Cuming
2634,trump,3095,NE,Cuming
2624,clinton,635,NE,Custer
2624,trump,4616,NE,Custer
2622,clinton,2904,NE,Dakota
2622,trump,4028,NE,Dakota
2641,clinton,785,NE,Dawes
2641,trump,2559,NE,Dawes
2619,clinton,2116,NE,Dawson
2619,trump,5935,NE,Dawson
2680,clinton,120,NE,Deuel
2680,trump,809,NE,Deuel
2654,clinton,556,NE,Dixon
2654,trump,2041,NE,Dixon
2610,clinton,4451,NE,Dodge
2610,trump,9736,NE,Dodge
2604,clinton,105207,NE,Douglas
2604,trump,102151,NE,Douglas
2682,clinton,89,NE,Dundy
2682,trump,823,NE,Dundy
2651,clinton,610,NE,Fillmore
2651,trump,2100,NE,Fillmore
2666,clinton,250,NE,Franklin
2666,trump,1345,NE,Franklin
2675,clinton,161,NE,Frontier
2675,trump,1106,NE,Frontier
2658,clinton,304,NE,Furnas
2658,trump,1915,NE,Furnas
2618,clinton,2930,NE,Gage
2618,trump,6333,NE,Gage
2678,clinton,153,NE,Garden
2678,trump,869,NE,Garden
2681,clinton,121,NE,Garfield
2681,trump,819,NE,Garfield
2679,clinton,165,NE,Gosper
2679,trump,792,NE,Gosper
2690,clinton,20,NE,Grant
2690,trump,367,NE,Grant
2676,clinton,210,NE,Greeley
2676,trump,911,NE,Greeley
2607,clinton,6142,NE,Hall
2607,trump,14139,NE,Hall
2627,clinton,873,NE,Hamilton
2627,trump,3763,NE,Hamilton
2669,clinton,219,NE,Harlan
2669,trump,1302,NE,Harlan
2686,clinton,30,NE,Hayes
2686,trump,471,NE,Hayes
2672,clinton,158,NE,Hitchcock
2672,trump,1216,NE,Hitchcock
2626,clinton,522,NE,Holt
2626,trump,4275,NE,Holt
2689,clinton,40,NE,Hooker
2689,trump,355,NE,Hooker
2650,clinton,544,NE,Howard
2650,trump,2284,NE,Howard
2643,clinton,831,NE,Jefferson
2643,trump,2387,NE,Jefferson
2662,clinton,560,NE,Johnson
2662,trump,1348,NE,Johnson
2644,clinton,550,NE,Kearney
2644,trump,2519,NE,Kearney
2635,clinton,560,NE,Keith
2635,trump,3203,NE,Keith
2685,clinton,39,NE,Keya Paha
2685,trump,458,NE,Keya Paha
2667,clinton,227,NE,Kimball
2667,trump,1317,NE,Kimball
2633,clinton,715,NE,Knox
2633,trump,3181,NE,Knox
2605,clinton,60533,NE,Lancaster
2605,trump,60456,NE,Lancaster
2609,clinton,2878,NE,Lincoln
2609,trump,11992,NE,Lincoln
2688,clinton,32,NE,Logan
2688,trump,400,NE,Logan
2693,clinton,48,NE,Loup
2693,trump,323,NE,Loup
2612,clinton,2663,NE,Madison
2612,trump,10518,NE,Madison
2695,clinton,14,NE,McPherson
2695,trump,257,NE,McPherson
2638,clinton,601,NE,Merrick
2638,trump,2914,NE,Merrick
2660,clinton,282,NE,Morrill
2660,trump,1788,NE,Morrill
2668,clinton,280,NE,Nance
2668,trump,1257,NE,Nance
2648,clinton,765,NE,Nemaha
2648,trump,2068,NE,Nemaha
2661,clinton,348,NE,Nuckolls
2661,trump,1709,NE,Nuckolls
2621,clinton,2017,NE,Otoe
2621,trump,4833,NE,Otoe
2674,clinton,279,NE,Pawnee
2674,trump,970,NE,Pawnee
2673,clinton,160,NE,Perkins
2673,trump,1202,NE,Perkins
2630,clinton,571,NE,Phelps
2630,trump,3832,NE,Phelps
2640,clinton,382,NE,Pierce
2640,trump,3052,NE,Pierce
2611,clinton,2612,NE,Platte
2611,trump,10864,NE,Platte
2657,clinton,411,NE,Polk
2657,trump,2019,NE,Polk
2625,clinton,638,NE,Red Willow
2625,trump,4212,NE,Red Willow
2639,clinton,798,NE,Richardson
2639,trump,2684,NE,Richardson
2683,clinton,70,NE,Rock
2683,trump,687,NE,Rock
2628,clinton,1630,NE,Saline
2628,trump,2849,NE,Saline
2606,clinton,27704,NE,Sarpy
2606,trump,44649,NE,Sarpy
2616,clinton,2509,NE,Saunders
2616,trump,7486,NE,Saunders
2613,clinton,3151,NE,Scotts Bluff
2613,trump,9952,NE,Scotts Bluff
2620,clinton,1881,NE,Seward
2620,trump,5451,NE,Seward
2656,clinton,286,NE,Sheridan
2656,trump,2192,NE,Sheridan
2671,clinton,338,NE,Sherman
2671,trump,1143,NE,Sherman
2684,clinton,77,NE,Sioux
2684,trump,602,NE,Sioux
2653,clinton,417,NE,Stanton
2653,trump,2173,NE,Stanton
2655,clinton,490,NE,Thayer
2655,trump,1993,NE,Thayer
2692,clinton,30,NE,Thomas
2692,trump,344,NE,Thomas
2663,clinton,911,NE,Thurston
2663,trump,1013,NE,Thurston
2659,clinton,337,NE,Valley
2659,trump,1770,NE,Valley
2617,clinton,2606,NE,Washington
2617,trump,7374,NE,Washington
2637,clinton,828,NE,Wayne
2637,trump,2675,NE,Wayne
2665,clinton,306,NE,Webster
2665,trump,1320,NE,Webster
2687,clinton,62,NE,Wheeler
2687,trump,377,NE,Wheeler
2623,clinton,1181,NE,York
2623,trump,4686,NE,York
2902,clinton,274,NH,Acworth
2902,trump,240,NH,Acworth
2920,clinton,195,NH,Albany
2920,trump,182,NH,Albany
2869,clinton,343,NH,Alexandria
2869,trump,546,NH,Alexandria
2806,clinton,874,NH,Allenstown
2806,trump,1203,NH,Allenstown
2858,clinton,522,NH,Alstead
2858,trump,444,NH,Alstead
2770,clinton,1152,NH,Alton
2770,trump,2201,NH,Alton
2737,clinton,3777,NH,Amherst
2737,trump,3271,NH,Amherst
2841,clinton,703,NH,Andover
2841,trump,673,NH,Andover
2836,clinton,668,NH,Antrim
2836,trump,748,NH,Antrim
2855,clinton,504,NH,Ashland
2855,trump,520,NH,Ashland
2753,clinton,1671,NH,Atkinson
2753,trump,2595,NH,Atkinson
2769,clinton,1307,NH,Auburn
2769,trump,2031,NH,Auburn
2793,clinton,924,NH,Barnstead
2793,trump,1520,NH,Barnstead
2745,clinton,2375,NH,Barrington
2745,trump,2469,NH,Barrington
2814,clinton,1094,NH,Bartlett
2814,trump,730,NH,Bartlett
2904,clinton,211,NH,Bath
2904,trump,292,NH,Bath
2723,clinton,5851,NH,Bedford
2723,trump,6816,NH,Bedford
2767,clinton,1272,NH,Belmont
2767,trump,2192,NH,Belmont
2881,clinton,327,NH,Bennington
2881,trump,422,NH,Bennington
2940,clinton,72,NH,Benton
2940,trump,105,NH,Benton
2760,clinton,1954,NH,Berlin
2760,trump,1766,NH,Berlin
2840,clinton,796,NH,Bethlehem
2840,trump,573,NH,Bethlehem
2818,clinton,833,NH,Boscawen
2818,trump,929,NH,Boscawen
2748,clinton,2570,NH,Bow
2748,trump,2119,NH,Bow
2866,clinton,442,NH,Bradford
2866,trump,485,NH,Bradford
2798,clinton,1145,NH,Brentwood
2798,trump,1267,NH,Brentwood
2889,clinton,267,NH,Bridgewater
2889,trump,423,NH,Bridgewater
2826,clinton,626,NH,Bristol
2826,trump,900,NH,Bristol
2913,clinton,156,NH,Brookfield
2913,trump,262,NH,Brookfield
2776,clinton,1417,NH,Brookline
2776,trump,1501,NH,Brookline
2817,clinton,890,NH,Campton
2817,trump,870,NH,Campton
2816,clinton,938,NH,Canaan
2816,trump,850,NH,Canaan
2797,clinton,855,NH,Candia
2797,trump,1553,NH,Candia
2832,clinton,815,NH,Canterbury
2832,trump,671,NH,Canterbury
2909,clinton,213,NH,Carroll
2909,trump,245,NH,Carroll
2890,clinton,324,NH,Center Harbor
2890,trump,357,NH,Center Harbor
2802,clinton,1041,NH,Charlestown
2802,trump,1159,NH,Charlestown
2937,clinton,79,NH,Chatham
2937,trump,103,NH,Chatham
2779,clinton,1092,NH,Chester
2779,trump,1727,NH,Chester
2808,clinton,1166,NH,Chesterfield
2808,trump,910,NH,Chesterfield
2830,clinton,646,NH,Chichester
2830,trump,851,NH,Chichester
2739,clinton,2529,NH,Claremont
2739,trump,2680,NH,Claremont
2941,clinton,68,NH,Clarksville
2941,trump,95,NH,Clarksville
2859,clinton,359,NH,Colebrook
2859,trump,593,NH,Colebrook
2925,clinton,109,NH,Columbia
2925,trump,219,NH,Columbia
2716,clinton,12884,NH,Concord
2716,trump,7776,NH,Concord
2743,clinton,2743,NH,Conway
2743,trump,2301,NH,Conway
2862,clinton,570,NH,Cornish
2862,trump,400,NH,Cornish
2919,clinton,126,NH,Croydon
2919,trump,271,NH,Croydon
2907,clinton,192,NH,Dalton
2907,trump,280,NH,Dalton
2895,clinton,247,NH,Danbury
2895,trump,386,NH,Danbury
2796,clinton,860,NH,Danville
2796,trump,1580,NH,Danville
2783,clinton,1091,NH,Deerfield
2783,trump,1607,NH,Deerfield
2857,clinton,383,NH,Deering
2857,trump,586,NH,Deering
2718,clinton,6825,NH,Derry
2718,trump,9237,NH,Derry
2950,clinton,4,NH,Dixville
2950,trump,2,NH,Dixville
2936,clinton,51,NH,Dorchester
2936,trump,136,NH,Dorchester
2717,clinton,10118,NH,Dover
2717,trump,6015,NH,Dover
2861,clinton,598,NH,Dublin
2861,trump,370,NH,Dublin
2942,clinton,65,NH,Dummer
2942,trump,99,NH,Dummer
2820,clinton,681,NH,Dunbarton
2820,trump,1026,NH,Dunbarton
2729,clinton,6501,NH,Durham
2729,trump,2450,NH,Durham
2833,clinton,608,NH,East Kingston
2833,trump,830,NH,East Kingston
2939,clinton,118,NH,Easton
2939,trump,65,NH,Easton
2929,clinton,157,NH,Eaton
2929,trump,109,NH,Eaton
2877,clinton,317,NH,Effingham
2877,trump,481,NH,Effingham
2946,clinton,26,NH,Ellsworth
2946,trump,24,NH,Ellsworth
2799,clinton,1445,NH,Enfield
2799,trump,931,NH,Enfield
2758,clinton,1625,NH,Epping
2758,trump,2117,NH,Epping
2792,clinton,919,NH,Epsom
2792,trump,1546,NH,Epsom
2938,clinton,54,NH,Errol
2938,trump,135,NH,Errol
2730,clinton,5514,NH,Exeter
2730,trump,3286,NH,Exeter
2777,clinton,1127,NH,Farmington
2777,trump,1785,NH,Farmington
2846,clinton,577,NH,Fitzwilliam
2846,trump,623,NH,Fitzwilliam
2867,clinton,471,NH,Francestown
2867,trump,444,NH,Francestown
2887,clinton,483,NH,Franconia
2887,trump,233,NH,Franconia
2765,clinton,1487,NH,Franklin
2765,trump,2049,NH,Franklin
2868,clinton,425,NH,Freedom
2868,trump,476,NH,Freedom
2789,clinton,965,NH,Fremont
2789,trump,1591,NH,Fremont
2751,clinton,1973,NH,Gilford
2751,trump,2504,NH,Gilford
2804,clinton,788,NH,Gilmanton
2804,trump,1333,NH,Gilmanton
2912,clinton,197,NH,Gilsum
2912,trump,231,NH,Gilsum
2728,clinton,4146,NH,Goffstown
2728,trump,5009,NH,Goffstown
2834,clinton,770,NH,Gorham
2834,trump,693,NH,Gorham
2915,clinton,153,NH,Goshen
2915,trump,260,NH,Goshen
2891,clinton,267,NH,Grafton
2891,trump,397,NH,Grafton
2812,clinton,1265,NH,Grantham
2812,trump,699,NH,Grantham
2872,clinton,433,NH,Greenfield
2872,trump,414,NH,Greenfield
2794,clinton,1396,NH,Greenland
2794,trump,1074,NH,Greenland
2870,clinton,379,NH,Greenville
2870,trump,493,NH,Greenville
2926,clinton,112,NH,Groton
2926,trump,196,NH,Groton
2740,clinton,1966,NH,Hampstead
2740,trump,3186,NH,Hampstead
2727,clinton,4953,NH,Hampton
2727,trump,4802,NH,Hampton
2831,clinton,672,NH,Hampton Falls
2831,trump,822,NH,Hampton Falls
2848,clinton,713,NH,Hancock
2848,trump,433,NH,Hancock
2735,clinton,6561,NH,Hanover
2735,trump,926,NH,Hanover
2896,clinton,446,NH,Harrisville
2896,trump,202,NH,Harrisville
2947,clinton,17,NH,Harts Location
2947,trump,14,NH,Harts Location
2809,clinton,785,NH,Haverhill
2809,trump,1186,NH,Haverhill
2916,clinton,175,NH,Hebron
2916,trump,238,NH,Hebron
2790,clinton,1429,NH,Henniker
2790,trump,1060,NH,Henniker
2903,clinton,176,NH,Hill
2903,trump,341,NH,Hill
2778,clinton,1198,NH,Hillsborough
2778,trump,1588,NH,Hillsborough
2823,clinton,917,NH,Hinsdale
2823,trump,733,NH,Hinsdale
2845,clinton,704,NH,Holderness
2845,trump,546,NH,Holderness
2746,clinton,2529,NH,Hollis
2746,trump,2310,NH,Hollis
2733,clinton,3436,NH,Hooksett
2733,trump,4225,NH,Hooksett
2762,clinton,2240,NH,Hopkinton
2762,trump,1427,NH,Hopkinton
2724,clinton,5306,NH,Hudson
2724,trump,7220,NH,Hudson
2897,clinton,430,NH,Jackson
2897,trump,212,NH,Jackson
2786,clinton,1311,NH,Jaffrey
2786,trump,1284,NH,Jaffrey
2899,clinton,216,NH,Jefferson
2899,trump,357,NH,Jefferson
2726,clinton,7932,NH,Keene
2726,trump,3831,NH,Keene
2842,clinton,642,NH,Kensington
2842,trump,668,NH,Kensington
2766,clinton,1422,NH,Kingston
2766,trump,2081,NH,Kingston
2734,clinton,3303,NH,Laconia
2734,trump,4303,NH,Laconia
2828,clinton,657,NH,Lancaster
2828,trump,841,NH,Lancaster
2934,clinton,105,NH,Landaff
2934,trump,127,NH,Landaff
2922,clinton,184,NH,Langdon
2922,trump,197,NH,Langdon
2738,clinton,4898,NH,Lebanon
2738,trump,1841,NH,Lebanon
2791,clinton,1630,NH,Lee
2791,trump,824,NH,Lee
2894,clinton,226,NH,Lempster
2894,trump,428,NH,Lempster
2878,clinton,408,NH,Lincoln
2878,trump,367,NH,Lincoln
2892,clinton,262,NH,Lisbon
2892,trump,395,NH,Lisbon
2749,clinton,1923,NH,Litchfield
2749,trump,2720,NH,Litchfield
2784,clinton,1239,NH,Littleton
2784,trump,1436,NH,Littleton
2722,clinton,5968,NH,Londonderry
2722,trump,7338,NH,Londonderry
2773,clinton,1136,NH,Loudon
2773,trump,1950,NH,Loudon
2927,clinton,126,NH,Lyman
2927,trump,169,NH,Lyman
2849,clinton,890,NH,Lyme
2849,trump,232,NH,Lyme
2856,clinton,470,NH,Lyndeborough
2856,trump,503,NH,Lyndeborough
2853,clinton,632,NH,Madbury
2853,trump,422,NH,Madbury
2839,clinton,721,NH,Madison
2839,trump,654,NH,Madison
2714,clinton,24700,NH,Manchester
2714,trump,21414,NH,Manchester
2850,clinton,711,NH,Marlborough
2850,trump,408,NH,Marlborough
2914,clinton,219,NH,Marlow
2914,trump,200,NH,Marlow
2876,clinton,306,NH,Mason
2876,trump,477,NH,Mason
2756,clinton,1709,NH,Meredith
2756,trump,2160,NH,Meredith
2721,clinton,6405,NH,Merrimack
2721,trump,7397,NH,Merrimack
2871,clinton,289,NH,Middleton
2871,trump,602,NH,Middleton
2886,clinton,298,NH,Milan
2886,trump,414,NH,Milan
2732,clinton,3816,NH,Milford
2732,trump,3850,NH,Milford
2948,clinton,4,NH,Millsfield
2948,trump,16,NH,Millsfield
2803,clinton,847,NH,Milton
2803,trump,1339,NH,Milton
2908,clinton,173,NH,Monroe
2908,trump,291,NH,Monroe
2835,clinton,757,NH,Mont Vernon
2835,trump,686,NH,Mont Vernon
2774,clinton,1148,NH,Moultonborough
2774,trump,1888,NH,Moultonborough
2715,clinton,22690,NH,Nashua
2715,trump,17476,NH,Nashua
2917,clinton,259,NH,Nelson
2917,trump,138,NH,Nelson
2772,clinton,1381,NH,New Boston
2772,trump,1792,NH,New Boston
2883,clinton,481,NH,New Castle
2883,trump,279,NH,New Castle
2824,clinton,578,NH,New Durham
2824,trump,981,NH,New Durham
2843,clinton,544,NH,New Hampton
2843,trump,737,NH,New Hampton
2785,clinton,769,NH,New Ipswich
2785,trump,1894,NH,New Ipswich
2782,clinton,1765,NH,New London
2782,trump,1094,NH,New London
2844,clinton,621,NH,Newbury
2844,trump,662,NH,Newbury
2852,clinton,603,NH,Newfields
2852,trump,474,NH,Newfields
2900,clinton,271,NH,Newington
2900,trump,292,NH,Newington
2741,clinton,3157,NH,Newmarket
2741,trump,1836,NH,Newmarket
2781,clinton,1085,NH,Newport
2781,trump,1665,NH,Newport
2788,clinton,991,NH,Newton
2788,trump,1593,NH,Newton
2775,clinton,1562,NH,North Hampton
2775,trump,1448,NH,North Hampton
2801,clinton,884,NH,Northfield
2801,trump,1330,NH,Northfield
2864,clinton,387,NH,Northumberland
2864,trump,539,NH,Northumberland
2795,clinton,1056,NH,Northwood
2795,trump,1385,NH,Northwood
2780,clinton,1365,NH,Nottingham
2780,trump,1511,NH,Nottingham
2943,clinton,73,NH,Orange
2943,trump,85,NH,Orange
2888,clinton,417,NH,Orford
2888,trump,256,NH,Orford
2807,clinton,770,NH,Ossipee
2807,trump,1294,NH,Ossipee
2736,clinton,2719,NH,Pelham
2736,trump,4624,NH,Pelham
2759,clinton,1810,NH,Pembroke
2759,trump,1919,NH,Pembroke
2761,clinton,2487,NH,Peterborough
2761,trump,1179,NH,Peterborough
2923,clinton,179,NH,Piermont
2923,trump,175,NH,Piermont
2910,clinton,121,NH,Pittsburg
2910,trump,343,NH,Pittsburg
2813,clinton,691,NH,Pittsfield
2813,trump,1125,NH,Pittsfield
2838,clinton,957,NH,Plainfield
2838,trump,458,NH,Plainfield
2754,clinton,1672,NH,Plaistow
2754,trump,2531,NH,Plaistow
2764,clinton,2143,NH,Plymouth
2764,trump,1394,NH,Plymouth
2725,clinton,8911,NH,Portsmouth
2725,trump,3632,NH,Portsmouth
2933,clinton,160,NH,Randolph
2933,trump,79,NH,Randolph
2742,clinton,1921,NH,Raymond
2742,trump,3151,NH,Raymond
2898,clinton,269,NH,Richmond
2898,trump,357,NH,Richmond
2771,clinton,1292,NH,Rindge
2771,trump,1961,NH,Rindge
2720,clinton,6267,NH,Rochester
2720,trump,7789,NH,Rochester
2829,clinton,769,NH,Rollinsford
2829,trump,711,NH,Rollinsford
2944,clinton,72,NH,Roxbury
2944,trump,58,NH,Roxbury
2874,clinton,365,NH,Rumney
2874,trump,457,NH,Rumney
2757,clinton,2211,NH,Rye
2757,trump,1579,NH,Rye
2719,clinton,6068,NH,Salem
2719,trump,9312,NH,Salem
2880,clinton,288,NH,Salisbury
2880,trump,490,NH,Salisbury
2815,clinton,748,NH,Sanbornton
2815,trump,1035,NH,Sanbornton
2768,clinton,1207,NH,Sandown
2768,trump,2144,NH,Sandown
2865,clinton,578,NH,Sandwich
2865,trump,360,NH,Sandwich
2752,clinton,1595,NH,Seabrook
2752,trump,2743,NH,Seabrook
2935,clinton,132,NH,Sharon
2935,trump,94,NH,Sharon
2932,clinton,125,NH,Shelburne
2932,trump,116,NH,Shelburne
2744,clinton,2642,NH,Somersworth
2744,trump,2388,NH,Somersworth
2901,clinton,246,NH,South Hampton
2901,trump,315,NH,South Hampton
2879,clinton,344,NH,Springfield
2879,trump,422,NH,Springfield
2928,clinton,98,NH,Stark
2928,trump,186,NH,Stark
2924,clinton,95,NH,Stewartstown
2924,trump,231,NH,Stewartstown
2884,clinton,350,NH,Stoddard
2884,trump,378,NH,Stoddard
2800,clinton,1109,NH,Strafford
2800,trump,1289,NH,Strafford
2930,clinton,132,NH,Stratford
2930,trump,126,NH,Stratford
2750,clinton,2593,NH,Stratham
2750,trump,2005,NH,Stratham
2918,clinton,237,NH,Sugar Hill
2918,trump,159,NH,Sugar Hill
2921,clinton,196,NH,Sullivan
2921,trump,172,NH,Sullivan
2810,clinton,928,NH,Sunapee
2810,trump,1044,NH,Sunapee
2906,clinton,237,NH,Surry
2906,trump,244,NH,Surry
2847,clinton,607,NH,Sutton
2847,trump,560,NH,Sutton
2763,clinton,1807,NH,Swanzey
2763,trump,1828,NH,Swanzey
2827,clinton,739,NH,Tamworth
2827,trump,761,NH,Tamworth
2875,clinton,405,NH,Temple
2875,trump,400,NH,Temple
2837,clinton,736,NH,Thornton
2837,trump,651,NH,Thornton
2819,clinton,780,NH,Tilton
2819,trump,973,NH,Tilton
2863,clinton,422,NH,Troy
2863,trump,509,NH,Troy
2825,clinton,674,NH,Tuftonboro
2825,trump,891,NH,Tuftonboro
2882,clinton,281,NH,Unity
2882,trump,473,NH,Unity
2787,clinton,873,NH,Wakefield
2787,trump,1741,NH,Wakefield
2811,clinton,1169,NH,Walpole
2811,trump,755,NH,Walpole
2821,clinton,874,NH,Warner
2821,trump,790,NH,Warner
2911,clinton,180,NH,Warren
2911,trump,261,NH,Warren
2893,clinton,247,NH,Washington
2893,trump,400,NH,Washington
2931,clinton,150,NH,Waterville
2931,trump,99,NH,Waterville
2747,clinton,1734,NH,Weare
2747,trump,2957,NH,Weare
2851,clinton,499,NH,Webster
2851,trump,602,NH,Webster
2905,clinton,175,NH,Wentworth
2905,trump,323,NH,Wentworth
2949,clinton,5,NH,Wentworth's Location
2949,trump,13,NH,Wentworth's Location
2860,clinton,555,NH,Westmoreland
2860,trump,411,NH,Westmoreland
2854,clinton,472,NH,Whitefield
2854,trump,563,NH,Whitefield
2873,clinton,499,NH,Wilmot
2873,trump,342,NH,Wilmot
2805,clinton,1028,NH,Wilton
2805,trump,1061,NH,Wilton
2822,clinton,840,NH,Winchester
2822,trump,829,NH,Winchester
2731,clinton,3507,NH,Windham
2731,trump,4825,NH,Windham
2945,clinton,28,NH,Windsor
2945,trump,94,NH,Windsor
2755,clinton,1871,NH,Wolfeboro
2755,trump,2176,NH,Wolfeboro
2885,clinton,378,NH,Woodstock
2885,trump,335,NH,Woodstock
2965,clinton,54175,NJ,Atlantic
2965,trump,47741,NJ,Atlantic
2951,clinton,209251,NJ,Bergen
2951,trump,163220,NJ,Bergen
2959,clinton,107485,NJ,Burlington
2959,trump,79085,NJ,Burlington
2961,clinton,117308,NJ,Camden
2961,trump,59716,NJ,Camden
2970,clinton,18626,NJ,Cape May
2970,trump,28237,NJ,Cape May
2968,clinton,26090,NJ,Cumberland
2968,trump,23363,NJ,Cumberland
2953,clinton,231031,NJ,Essex
2953,trump,62059,NJ,Essex
2964,clinton,66355,NJ,Gloucester
2964,trump,66949,NJ,Gloucester
2957,clinton,148009,NJ,Hudson
2957,trump,44911,NJ,Hudson
2967,clinton,28797,NJ,Hunterdon
2967,trump,38565,NJ,Hunterdon
2963,clinton,93721,NJ,Mercer
2963,trump,42604,NJ,Mercer
2954,clinton,164887,NJ,Middlesex
2954,trump,108981,NJ,Middlesex
2952,clinton,135825,NJ,Monmouth
2952,trump,165305,NJ,Monmouth
2956,clinton,114437,NJ,Morris
2956,trump,125376,NJ,Morris
2955,clinton,81845,NJ,Ocean
2955,trump,170103,NJ,Ocean
2960,clinton,112608,NJ,Passaic
2960,trump,71488,NJ,Passaic
2971,clinton,11766,NJ,Salem
2971,trump,16256,NJ,Salem
2962,clinton,83839,NJ,Somerset
2962,trump,64640,NJ,Somerset
2966,clinton,24132,NJ,Sussex
2966,trump,46486,NJ,Sussex
2958,clinton,132590,NJ,Union
2958,trump,62437,NJ,Union
2969,clinton,16991,NJ,Warren
2969,trump,29393,NJ,Warren
2972,clinton,141960,NM,Bernalillo
2972,trump,93874,NM,Bernalillo
2999,clinton,426,NM,Catron
2999,trump,1453,NM,Catron
2979,clinton,5530,NM,Chaves
2979,trump,12869,NM,Chaves
2990,clinton,3721,NM,Cibola
2990,trump,3179,NM,Cibola
2995,clinton,2118,NM,Colfax
2995,trump,2569,NM,Colfax
2986,clinton,2776,NM,Curry
2986,trump,7560,NM,Curry
3003,clinton,192,NM,DeBaca
3003,trump,617,NM,DeBaca
2974,clinton,37543,NM,Dona Ana
2974,trump,25095,NM,Dona Ana
2981,clinton,5008,NM,Eddy
2981,trump,13124,NM,Eddy
2985,clinton,6226,NM,Grant
2985,trump,5251,NM,Grant
3001,clinton,962,NM,Guadalupe
3001,trump,591,NM,Guadalupe
3004,clinton,156,NM,Harding
3004,trump,311,NM,Harding
3000,clinton,780,NM,Hidalgo
3000,trump,906,NM,Hidalgo
2982,clinton,3877,NM,Lea
2982,trump,12306,NM,Lea
2989,clinton,2329,NM,Lincoln
2989,trump,5889,NM,Lincoln
2987,clinton,5443,NM,Los Alamos
2987,trump,3329,NM,Los Alamos
2991,clinton,3195,NM,Luna
2991,trump,3478,NM,Luna
2978,clinton,13162,NM,McKinley
2978,trump,4893,NM,McKinley
2998,clinton,1533,NM,Mora
2998,trump,662,NM,Mora
2980,clinton,6033,NM,Otero
2980,trump,11756,NM,Otero
2997,clinton,1016,NM,Quay
2997,trump,2208,NM,Quay
2984,clinton,9534,NM,Rio Arriba
2984,trump,3583,NM,Rio Arriba
2994,clinton,1445,NM,Roosevelt
2994,trump,3865,NM,Roosevelt
2976,clinton,12826,NM,San Juan
2976,trump,27879,NM,San Juan
2988,clinton,7249,NM,San Miguel
2988,trump,2302,NM,San Miguel
2975,clinton,27405,NM,Sandoval
2975,trump,25748,NM,Sandoval
2973,clinton,49956,NM,Santa Fe
2973,trump,14198,NM,Santa Fe
2996,clinton,1600,NM,Sierra
2996,trump,2998,NM,Sierra
2992,clinton,3275,NM,Socorro
2992,trump,2592,NM,Socorro
2983,clinton,10550,NM,Taos
2983,trump,2706,NM,Taos
2993,clinton,1770,NM,Torrance
2993,trump,3695,NM,Torrance
3002,clinton,318,NM,Union
3002,trump,1214,NM,Union
2977,clinton,10810,NM,Valencia
2977,trump,13175,NM,Valencia
2700,clinton,9610,NV,Carson City
2700,trump,13125,NV,Carson City
2704,clinton,2210,NV,Churchill
2704,trump,7828,NV,Churchill
2697,clinton,401068,NV,Clark
2697,trump,319571,NV,Clark
2699,clinton,8453,NV,Douglas
2699,trump,17406,NV,Douglas
2703,clinton,3400,NV,Elko
2703,trump,13542,NV,Elko
2713,clinton,65,NV,Esmeralda
2713,trump,329,NV,Esmeralda
2712,clinton,74,NV,Eureka
2712,trump,723,NV,Eureka
2705,clinton,1386,NV,Humboldt
2705,trump,4521,NV,Humboldt
2708,clinton,403,NV,Lander
