id,candidate,votes,state,county
5471,Romney,10228,PA,Clarion
884,Obama,11093,PA,Clearfield
5472,Romney,20303,PA,Clearfield
885,Obama,5503,PA,Clinton
5473,Romney,6941,PA,Clinton
886,Obama,10424,PA,Columbia
5474,Romney,13445,PA,Columbia
887,Obama,13024,PA,Crawford
5475,Romney,19497,PA,Crawford
888,Obama,43983,PA,Cumberland
5476,Romney,64365,PA,Cumberland
889,Obama,64209,PA,Dauphin
5477,Romney,56838,PA,Dauphin
890,Obama,164805,PA,Delaware
5478,Romney,105270,PA,Delaware
891,Obama,5144,PA,Elk
5479,Romney,7099,PA,Elk
892,Obama,65136,PA,Erie
5480,Romney,46102,PA,Erie
893,Obama,21841,PA,Fayette
5481,Romney,25845,PA,Fayette
894,Obama,894,PA,Forest
5482,Romney,1381,PA,Forest
895,Obama,18910,PA,Franklin
5483,Romney,43072,PA,Franklin
896,Obama,1297,PA,Fulton
5484,Romney,4780,PA,Fulton
897,Obama,5564,PA,Greene
5485,Romney,7985,PA,Greene
898,Obama,5383,PA,Huntingdon
5486,Romney,11953,PA,Huntingdon
899,Obama,14403,PA,Indiana
5487,Romney,21187,PA,Indiana
900,Obama,4535,PA,Jefferson
5488,Romney,12288,PA,Jefferson
901,Obama,2533,PA,Juniata
5489,Romney,6821,PA,Juniata
902,Obama,61309,PA,Lackawanna
5490,Romney,34730,PA,Lackawanna
903,Obama,87108,PA,Lancaster
5491,Romney,129364,PA,Lancaster
904,Obama,17427,PA,Lawrence
5492,Romney,20915,PA,Lawrence
905,Obama,18975,PA,Lebanon
5493,Romney,34010,PA,Lebanon
906,Obama,77029,PA,Lehigh
5494,Romney,66091,PA,Lehigh
907,Obama,63974,PA,Luzerne
5495,Romney,57969,PA,Luzerne
908,Obama,15104,PA,Lycoming
5496,Romney,30490,PA,Lycoming
909,Obama,5260,PA,McKean
5497,Romney,9494,PA,McKean
910,Obama,23082,PA,Mercer
5498,Romney,24304,PA,Mercer
911,Obama,4259,PA,Mifflin
5499,Romney,11893,PA,Mifflin
912,Obama,33431,PA,Monroe
5500,Romney,25100,PA,Monroe
913,Obama,227561,PA,Montgomery
5501,Romney,169903,PA,Montgomery
914,Obama,3026,PA,Montour
5502,Romney,4636,PA,Montour
915,Obama,65014,PA,Northampton
5503,Romney,59242,PA,Northampton
916,Obama,12392,PA,Northumberland
5504,Romney,18516,PA,Northumberland
917,Obama,5430,PA,Perry
5505,Romney,12511,PA,Perry
918,Obama,557024,PA,Philadelphia
5506,Romney,91840,PA,Philadelphia
919,Obama,10170,PA,Pike
5507,Romney,12713,PA,Pike
920,Obama,1892,PA,Potter
5508,Romney,5199,PA,Potter
921,Obama,24453,PA,Schuylkill
5509,Romney,32156,PA,Schuylkill
922,Obama,4672,PA,Snyder
5510,Romney,10050,PA,Snyder
923,Obama,9420,PA,Somerset
5511,Romney,23935,PA,Somerset
924,Obama,1028,PA,Sullivan
5512,Romney,1859,PA,Sullivan
925,Obama,6891,PA,Susquehanna
5513,Romney,10735,PA,Susquehanna
926,Obama,5053,PA,Tioga
5514,Romney,10599,PA,Tioga
927,Obama,6063,PA,Union
5515,Romney,9863,PA,Union
928,Obama,7469,PA,Venango
5516,Romney,12928,PA,Venango
929,Obama,6768,PA,Warren
5517,Romney,9415,PA,Warren
930,Obama,38503,PA,Washington
5518,Romney,50455,PA,Washington
931,Obama,8138,PA,Wayne
5519,Romney,12531,PA,Wayne
932,Obama,63380,PA,Westmoreland
5520,Romney,103429,PA,Westmoreland
933,Obama,4812,PA,Wyoming
5521,Romney,6189,PA,Wyoming
934,Obama,72126,PA,York
5522,Romney,111576,PA,York
935,Obama,5546,RI,Barrington
5523,Romney,3825,RI,Barrington
936,Obama,6341,RI,Bristol
5524,Romney,3704,RI,Bristol
937,Obama,3660,RI,Burrillville
5525,Romney,3039,RI,Burrillville
938,Obama,3390,RI,Central Falls
5526,Romney,509,RI,Central Falls
939,Obama,2433,RI,Charlestown
5527,Romney,1613,RI,Charlestown
940,Obama,9091,RI,Coventry
5528,Romney,6956,RI,Coventry
941,Obama,21324,RI,Cranston
5529,Romney,12978,RI,Cranston
942,Obama,9277,RI,Cumberland
5530,Romney,7096,RI,Cumberland
943,Obama,3645,RI,East Greenwich
5531,Romney,3524,RI,East Greenwich
944,Obama,14050,RI,East Providence
5532,Romney,5740,RI,East Providence
945,Obama,1672,RI,Exeter
5533,Romney,1472,RI,Exeter
946,Obama,1279,RI,Foster
5534,Romney,1088,RI,Foster
947,Obama,2523,RI,Glocester
5535,Romney,2405,RI,Glocester
948,Obama,2044,RI,Hopkinton
5536,Romney,1521,RI,Hopkinton
949,Obama,1985,RI,Jamestown
5537,Romney,1209,RI,Jamestown
950,Obama,7493,RI,Johnston
5538,Romney,5407,RI,Johnston
951,Obama,5754,RI,Lincoln
5539,Romney,4608,RI,Lincoln
952,Obama,1211,RI,Little Compton
5540,Romney,904,RI,Little Compton
953,Obama,4282,RI,Middletown
5541,Romney,2770,RI,Middletown
954,Obama,4229,RI,Narragansett
5542,Romney,3193,RI,Narragansett
956,Obama,664,RI,New Shoreham
5544,Romney,276,RI,New Shoreham
955,Obama,6145,RI,Newport
5543,Romney,2942,RI,Newport
957,Obama,7828,RI,North Kingstown
5545,Romney,6445,RI,North Kingstown
958,Obama,9592,RI,North Providence
5546,Romney,5386,RI,North Providence
959,Obama,3046,RI,North Smithfield
5547,Romney,2847,RI,North Smithfield
960,Obama,18042,RI,Pawtucket
5548,Romney,5219,RI,Pawtucket
961,Obama,5009,RI,Portsmouth
5549,Romney,4159,RI,Portsmouth
962,Obama,41588,RI,Providence
5550,Romney,6877,RI,Providence
963,Obama,1925,RI,Richmond
5551,Romney,1503,RI,Richmond
964,Obama,2454,RI,Scituate
5552,Romney,2826,RI,Scituate
965,Obama,4875,RI,Smithfield
5553,Romney,4359,RI,Smithfield
966,Obama,8572,RI,South Kingstown
5554,Romney,4705,RI,South Kingstown
967,Obama,4875,RI,Tiverton
5555,Romney,4359,RI,Tiverton
968,Obama,3056,RI,Warren
5556,Romney,1687,RI,Warren
969,Obama,24403,RI,Warwick
5557,Romney,15001,RI,Warwick
971,Obama,1202,RI,West Greenwich
5559,Romney,1192,RI,West Greenwich
972,Obama,6625,RI,West Warwick
5560,Romney,4113,RI,West Warwick
970,Obama,5537,RI,Westerly
5558,Romney,3938,RI,Westerly
973,Obama,7675,RI,Woonsocket
5561,Romney,3960,RI,Woonsocket
10073,Obama,4507,SC,Abbeville
974,Romney,5923,SC,Abbeville
10074,Obama,23953,SC,Aiken
975,Romney,41157,SC,Aiken
10075,Obama,3335,SC,Allendale
976,Romney,894,SC,Allendale
10076,Obama,22315,SC,Anderson
977,Romney,48493,SC,Anderson
10077,Obama,4600,SC,Bamberg
978,Romney,2190,SC,Bamberg
10078,Obama,5182,SC,Barnwell
979,Romney,4655,SC,Barnwell
10079,Obama,29775,SC,Beaufort
980,Romney,42580,SC,Beaufort
10080,Obama,24239,SC,Berkeley
981,Romney,35764,SC,Berkeley
10081,Obama,4043,SC,Calhoun
982,Romney,3705,SC,Calhoun
10082,Obama,81027,SC,Charleston
983,Romney,77248,SC,Charleston
10083,Obama,7219,SC,Cherokee
984,Romney,13306,SC,Cherokee
10084,Obama,7839,SC,Chester
985,Romney,6336,SC,Chester
10085,Obama,7942,SC,Chesterfield
986,Romney,8488,SC,Chesterfield
10086,Obama,8967,SC,Clarendon
987,Romney,6890,SC,Clarendon
10087,Obama,8470,SC,Colleton
988,Romney,8439,SC,Colleton
10088,Obama,15452,SC,Darlington
989,Romney,14429,SC,Darlington
10089,Obama,7623,SC,Dillon
990,Romney,5477,SC,Dillon
10090,Obama,23390,SC,Dorchester
991,Romney,32469,SC,Dorchester
10091,Obama,4965,SC,Edgefield
992,Romney,6511,SC,Edgefield
10092,Obama,7743,SC,Fairfield
993,Romney,3996,SC,Fairfield
10093,Obama,28508,SC,Florence
994,Romney,28825,SC,Florence
10094,Obama,14119,SC,Georgetown
995,Romney,16476,SC,Georgetown
10095,Obama,67378,SC,Greenville
996,Romney,120514,SC,Greenville
10096,Obama,11884,SC,Greenwood
997,Romney,16290,SC,Greenwood
10097,Obama,5814,SC,Hampton
998,Romney,3310,SC,Hampton
10098,Obama,36620,SC,Horry
999,Romney,66653,SC,Horry
10099,Obama,5727,SC,Jasper
1000,Romney,4169,SC,Jasper
10100,Obama,10821,SC,Kershaw
1001,Romney,15846,SC,Kershaw
10101,Obama,13345,SC,Lancaster
1002,Romney,19273,SC,Lancaster
10102,Obama,10297,SC,Laurens
1003,Romney,14726,SC,Laurens
10103,Obama,5972,SC,Lee
1004,Romney,2829,SC,Lee
10104,Obama,34007,SC,Lexington
1005,Romney,76392,SC,Lexington
10106,Obama,9518,SC,Marion
1007,Romney,5114,SC,Marion
10107,Obama,7554,SC,Marlboro
1008,Romney,4010,SC,Marlboro
10105,Obama,2637,SC,McCormick
1006,Romney,2460,SC,McCormick
10108,Obama,6891,SC,Newberry
1009,Romney,9218,SC,Newberry
10109,Obama,8537,SC,Oconee
1010,Romney,21573,SC,Oconee
10110,Obama,30454,SC,Orangeburg
1011,Romney,11888,SC,Orangeburg
10111,Obama,11122,SC,Pickens
1012,Romney,33385,SC,Pickens
10112,Obama,94350,SC,Richland
1013,Romney,46725,SC,Richland
10113,Obama,3322,SC,Saluda
1014,Romney,5130,SC,Saluda
10114,Obama,40920,SC,Spartanburg
1015,Romney,65951,SC,Spartanburg
10115,Obama,27550,SC,Sumter
1016,Romney,19266,SC,Sumter
10116,Obama,5748,SC,Union
1017,Romney,6566,SC,Union
10117,Obama,11318,SC,Williamsburg
1018,Romney,4819,SC,Williamsburg
10118,Obama,38757,SC,York
1019,Romney,59149,SC,York
1020,Obama,556,SD,Aurora
5608,Romney,804,SD,Aurora
1021,Obama,2881,SD,Beadle
5609,Romney,4230,SD,Beadle
1022,Obama,548,SD,Bennett
5610,Romney,626,SD,Bennett
1023,Obama,1167,SD,Bon Homme
5611,Romney,1830,SD,Bon Homme
1024,Obama,5826,SD,Brookings
5612,Romney,6219,SD,Brookings
1025,Obama,7249,SD,Brown
5613,Romney,8320,SD,Brown
1026,Obama,824,SD,Brule
5614,Romney,1499,SD,Brule
1027,Obama,472,SD,Buffalo
5615,Romney,166,SD,Buffalo
1028,Obama,1000,SD,Butte
5616,Romney,3068,SD,Butte
1029,Obama,153,SD,Campbell
5617,Romney,616,SD,Campbell
1030,Obama,1482,SD,Charles Mix
5618,Romney,2229,SD,Charles Mix
1031,Obama,713,SD,Clark
5619,Romney,1067,SD,Clark
1032,Obama,2955,SD,Clay
5620,Romney,2146,SD,Clay
1033,Obama,4588,SD,Codington
5621,Romney,6696,SD,Codington
1034,Obama,647,SD,Corson
5622,Romney,515,SD,Corson
1035,Obama,1335,SD,Custer
5623,Romney,3062,SD,Custer
1036,Obama,3042,SD,Davison
5624,Romney,4754,SD,Davison
1037,Obama,1497,SD,Day
5625,Romney,1320,SD,Day
1038,Obama,941,SD,Deuel
5626,Romney,1175,SD,Deuel
1039,Obama,1207,SD,Dewey
5627,Romney,663,SD,Dewey
1040,Obama,332,SD,Douglas
5628,Romney,1334,SD,Douglas
1041,Obama,622,SD,Edmunds
5629,Romney,1264,SD,Edmunds
1042,Obama,1137,SD,Fall River
5630,Romney,2256,SD,Fall River
1043,Obama,331,SD,Faulk
5631,Romney,765,SD,Faulk
1044,Obama,1493,SD,Grant
5632,Romney,2034,SD,Grant
1045,Obama,599,SD,Gregory
5633,Romney,1507,SD,Gregory
1046,Obama,138,SD,Haakon
5634,Romney,940,SD,Haakon
1047,Obama,921,SD,Hamlin
5635,Romney,1803,SD,Hamlin
1048,Obama,575,SD,Hand
5636,Romney,1242,SD,Hand
1049,Obama,760,SD,Hanson
5637,Romney,1627,SD,Hanson
1050,Obama,82,SD,Harding
5638,Romney,638,SD,Harding
1051,Obama,2786,SD,Hughes
5639,Romney,5219,SD,Hughes
1052,Obama,923,SD,Hutchinson
5640,Romney,2451,SD,Hutchinson
1053,Obama,189,SD,Hyde
5641,Romney,531,SD,Hyde
1054,Obama,426,SD,Jackson
5642,Romney,661,SD,Jackson
1055,Obama,452,SD,Jerauld
5643,Romney,538,SD,Jerauld
1056,Obama,108,SD,Jones
5644,Romney,490,SD,Jones
1057,Obama,1092,SD,Kingsbury
5645,Romney,1451,SD,Kingsbury
1058,Obama,2724,SD,Lake
5646,Romney,3419,SD,Lake
1059,Obama,3973,SD,Lawrence
5647,Romney,7025,SD,Lawrence
1060,Obama,7982,SD,Lincoln
5648,Romney,13611,SD,Lincoln
1061,Obama,605,SD,Lyman
5649,Romney,933,SD,Lyman
1064,Obama,1061,SD,Marshall
5652,Romney,889,SD,Marshall
1062,Obama,905,SD,McCook
5650,Romney,1655,SD,McCook
1063,Obama,272,SD,McPherson
5651,Romney,921,SD,McPherson
1065,Obama,2928,SD,Meade
5653,Romney,7560,SD,Meade
1066,Obama,375,SD,Mellette
5654,Romney,381,SD,Mellette
1067,Obama,479,SD,Miner
5655,Romney,636,SD,Miner
1068,Obama,34668,SD,Minnehaha
5656,Romney,40330,SD,Minnehaha
1069,Obama,1429,SD,Moody
5657,Romney,1535,SD,Moody
1070,Obama,15122,SD,Pennington
5658,Romney,28229,SD,Pennington
1071,Obama,319,SD,Perkins
5659,Romney,1205,SD,Perkins
1072,Obama,339,SD,Potter
5660,Romney,1029,SD,Potter
1073,Obama,2302,SD,Roberts
5661,Romney,1883,SD,Roberts
1074,Obama,389,SD,Sanborn
5662,Romney,688,SD,Sanborn
1075,Obama,2922,SD,Shannon
5663,Romney,188,SD,Shannon
1076,Obama,1300,SD,Spink
5664,Romney,1670,SD,Spink
1077,Obama,435,SD,Stanley
5665,Romney,1063,SD,Stanley
1078,Obama,186,SD,Sully
5666,Romney,611,SD,Sully
1079,Obama,1976,SD,Todd
5667,Romney,498,SD,Todd
1080,Obama,737,SD,Tripp
5668,Romney,1905,SD,Tripp
1081,Obama,1411,SD,Turner
5669,Romney,2715,SD,Turner
1082,Obama,2782,SD,Union
5670,Romney,4698,SD,Union
1083,Obama,671,SD,Walworth
5671,Romney,1731,SD,Walworth
1084,Obama,4208,SD,Yankton
5672,Romney,5463,SD,Yankton
1085,Obama,439,SD,Ziebach
5673,Romney,314,SD,Ziebach
1086,Obama,10112,TN,Anderson
5674,Romney,18941,TN,Anderson
1087,Obama,4207,TN,Bedford
5675,Romney,10026,TN,Bedford
1088,Obama,2255,TN,Benton
5676,Romney,3850,TN,Benton
1089,Obama,1267,TN,Bledsoe
5677,Romney,3022,TN,Bledsoe
1090,Obama,12925,TN,Blount
5678,Romney,35417,TN,Blount
1091,Obama,8035,TN,Bradley
5679,Romney,27417,TN,Bradley
1092,Obama,3327,TN,Campbell
5680,Romney,8602,TN,Campbell
1093,Obama,1560,TN,Cannon
5681,Romney,3308,TN,Cannon
1094,Obama,3475,TN,Carroll
5682,Romney,7219,TN,Carroll
1095,Obama,4786,TN,Carter
5683,Romney,15496,TN,Carter
1096,Obama,4656,TN,Cheatham
5684,Romney,10266,TN,Cheatham
1097,Obama,1622,TN,Chester
5685,Romney,4672,TN,Chester
1098,Obama,2433,TN,Claiborne
5686,Romney,7617,TN,Claiborne
1099,Obama,1037,TN,Clay
5687,Romney,1747,TN,Clay
1100,Obama,2804,TN,Cocke
5688,Romney,8459,TN,Cocke
1101,Obama,5865,TN,Coffee
5689,Romney,13013,TN,Coffee
1102,Obama,1669,TN,Crockett
5690,Romney,3782,TN,Crockett
1103,Obama,6260,TN,Cumberland
5691,Romney,18651,TN,Cumberland
1104,Obama,138899,TN,Davidson
5692,Romney,94464,TN,Davidson
1105,Obama,1302,TN,Decatur
5693,Romney,2873,TN,Decatur
1106,Obama,2168,TN,DeKalb
5694,Romney,4134,TN,DeKalb
1107,Obama,6228,TN,Dickson
5695,Romney,11287,TN,Dickson
1108,Obama,3757,TN,Dyer
5696,Romney,9921,TN,Dyer
1109,Obama,6683,TN,Fayette
5697,Romney,12682,TN,Fayette
1110,Obama,1559,TN,Fentress
5698,Romney,5240,TN,Fentress
1111,Obama,5594,TN,Franklin
5699,Romney,10252,TN,Franklin
1112,Obama,6564,TN,Gibson
5700,Romney,12883,TN,Gibson
1113,Obama,3759,TN,Giles
5701,Romney,6914,TN,Giles
1114,Obama,1668,TN,Grainger
5702,Romney,5469,TN,Grainger
1115,Obama,6216,TN,Greene
5703,Romney,17234,TN,Greene
1116,Obama,1637,TN,Grundy
5704,Romney,2502,TN,Grundy
1117,Obama,5229,TN,Hamblen
5705,Romney,14515,TN,Hamblen
1118,Obama,58794,TN,Hamilton
5706,Romney,79877,TN,Hamilton
1119,Obama,475,TN,Hancock
5707,Romney,1527,TN,Hancock
1120,Obama,5479,TN,Hardeman
5708,Romney,4864,TN,Hardeman
1121,Obama,2467,TN,Hardin
5709,Romney,7886,TN,Hardin
1122,Obama,5086,TN,Hawkins
5710,Romney,14376,TN,Hawkins
1123,Obama,4567,TN,Haywood
5711,Romney,2960,TN,Haywood
1124,Obama,2516,TN,Henderson
5712,Romney,7418,TN,Henderson
1125,Obama,4337,TN,Henry
5713,Romney,8187,TN,Henry
1126,Obama,2693,TN,Hickman
5714,Romney,4756,TN,Hickman
1127,Obama,1400,TN,Houston
5715,Romney,1579,TN,Houston
1128,Obama,2904,TN,Humphreys
5716,Romney,3829,TN,Humphreys
1129,Obama,1736,TN,Jackson
5717,Romney,2380,TN,Jackson
1130,Obama,4230,TN,Jefferson
5718,Romney,13037,TN,Jefferson
1131,Obama,1483,TN,Johnson
5719,Romney,4611,TN,Johnson
1132,Obama,57594,TN,Knox
5720,Romney,106411,TN,Knox
1133,Obama,884,TN,Lake
5721,Romney,1163,TN,Lake
1134,Obama,4010,TN,Lauderdale
5722,Romney,4616,TN,Lauderdale
1135,Obama,4237,TN,Lawrence
5723,Romney,10770,TN,Lawrence
1136,Obama,1445,TN,Lewis
5724,Romney,3116,TN,Lewis
1137,Obama,3283,TN,Lincoln
5725,Romney,9791,TN,Lincoln
1138,Obama,5057,TN,Loudon
5726,Romney,16701,TN,Loudon
1141,Obama,1552,TN,Macon
5729,Romney,5259,TN,Macon
1142,Obama,18360,TN,Madison
5730,Romney,21989,TN,Madison
1143,Obama,3952,TN,Marion
5731,Romney,6268,TN,Marion
1144,Obama,3722,TN,Marshall
5732,Romney,6823,TN,Marshall
1145,Obama,11819,TN,Maury
5733,Romney,20698,TN,Maury
1139,Obama,4603,TN,McMinn
5727,Romney,12958,TN,McMinn
1140,Obama,2643,TN,McNairy
5728,Romney,7010,TN,McNairy
1146,Obama,1163,TN,Meigs
5734,Romney,2728,TN,Meigs
1147,Obama,4368,TN,Monroe
5735,Romney,11717,TN,Monroe
1148,Obama,24349,TN,Montgomery
5736,Romney,30159,TN,Montgomery
1149,Obama,705,TN,Moore
5737,Romney,2053,TN,Moore
1150,Obama,1722,TN,Morgan
5738,Romney,4668,TN,Morgan
1151,Obama,3320,TN,Obion
5739,Romney,8814,TN,Obion
1152,Obama,2802,TN,Overton
5740,Romney,4772,TN,Overton
1153,Obama,992,TN,Perry
5741,Romney,1578,TN,Perry
1154,Obama,711,TN,Pickett
5742,Romney,1707,TN,Pickett
1155,Obama,1856,TN,Polk
5743,Romney,4108,TN,Polk
1156,Obama,7793,TN,Putnam
5744,Romney,17242,TN,Putnam
1157,Obama,2625,TN,Rhea
5745,Romney,7793,TN,Rhea
1158,Obama,6014,TN,Roane
5746,Romney,14719,TN,Roane
1159,Obama,8289,TN,Robertson
5747,Romney,17641,TN,Robertson
1160,Obama,36400,TN,Rutherford
5748,Romney,60829,TN,Rutherford
1161,Obama,1452,TN,Scott
5749,Romney,5117,TN,Scott
1162,Obama,1488,TN,Sequatchie
5750,Romney,3541,TN,Sequatchie
1163,Obama,7415,TN,Sevier
5751,Romney,25979,TN,Sevier
1164,Obama,232201,TN,Shelby
5752,Romney,135536,TN,Shelby
1165,Obama,2467,TN,Smith
5753,Romney,4492,TN,Smith
1166,Obama,2069,TN,Stewart
5754,Romney,2963,TN,Stewart
1167,Obama,15303,TN,Sullivan
5755,Romney,43528,TN,Sullivan
1168,Obama,18571,TN,Sumner
5756,Romney,45979,TN,Sumner
1169,Obama,7020,TN,Tipton
5757,Romney,16395,TN,Tipton
1170,Obama,1238,TN,Trousdale
5758,Romney,1610,TN,Trousdale
1171,Obama,1909,TN,Unicoi
5759,Romney,5028,TN,Unicoi
1172,Obama,1474,TN,Union
5760,Romney,4278,TN,Union
1173,Obama,875,TN,Van Buren
5761,Romney,1384,TN,Van Buren
1174,Obama,4748,TN,Warren
5762,Romney,8007,TN,Warren
1175,Obama,14318,TN,Washington
5763,Romney,32787,TN,Washington
1176,Obama,1163,TN,Wayne
5764,Romney,4251,TN,Wayne
1177,Obama,3547,TN,Weakley
5765,Romney,8601,TN,Weakley
1178,Obama,2793,TN,White
5766,Romney,6192,TN,White
1179,Obama,24328,TN,Williamson
5767,Romney,68090,TN,Williamson
1180,Obama,14669,TN,Wilson
5768,Romney,36076,TN,Wilson
1181,Obama,3796,TX,Anderson
5769,Romney,12235,TX,Anderson
1182,Obama,794,TX,Andrews
5770,Romney,3636,TX,Andrews
1183,Obama,7833,TX,Angelina
5771,Romney,20301,TX,Angelina
1184,Obama,2703,TX,Aransas
5772,Romney,6829,TX,Aransas
1185,Obama,525,TX,Archer
5773,Romney,3599,TX,Archer
1186,Obama,98,TX,Armstrong
5774,Romney,828,TX,Armstrong
1187,Obama,5128,TX,Atascosa
5775,Romney,7451,TX,Atascosa
1188,Obama,2252,TX,Austin
5776,Romney,9260,TX,Austin
1189,Obama,466,TX,Bailey
5777,Romney,1336,TX,Bailey
1190,Obama,1859,TX,Bandera
5778,Romney,7423,TX,Bandera
1191,Obama,9860,TX,Bastrop
5779,Romney,14019,TX,Bastrop
1192,Obama,267,TX,Baylor
5780,Romney,1297,TX,Baylor
1193,Obama,3451,TX,Bee
5781,Romney,4354,TX,Bee
1194,Obama,35315,TX,Bell
5782,Romney,49369,TX,Bell
1195,Obama,263871,TX,Bexar
5783,Romney,240519,TX,Bexar
1196,Obama,1220,TX,Blanco
5784,Romney,3637,TX,Blanco
1197,Obama,32,TX,Borden
5785,Romney,324,TX,Borden
1198,Obama,1366,TX,Bosque
5786,Romney,5873,TX,Bosque
1199,Obama,10184,TX,Bowie
5787,Romney,24840,TX,Bowie
1200,Obama,34327,TX,Brazoria
5788,Romney,70684,TX,Brazoria
1201,Obama,17440,TX,Brazos
5789,Romney,37152,TX,Brazos
1202,Obama,1765,TX,Brewster
5790,Romney,1975,TX,Brewster
1203,Obama,117,TX,Briscoe
5791,Romney,576,TX,Briscoe
1204,Obama,1886,TX,Brooks
5792,Romney,507,TX,Brooks
1205,Obama,1904,TX,Brown
5793,Romney,11894,TX,Brown
1206,Obama,1705,TX,Burleson
5794,Romney,4671,TX,Burleson
1207,Obama,3672,TX,Burnet
5795,Romney,12828,TX,Burnet
1208,Obama,4787,TX,Caldwell
5796,Romney,6018,TX,Caldwell
1209,Obama,2510,TX,Calhoun
5797,Romney,4145,TX,Calhoun
1210,Obama,751,TX,Callahan
5798,Romney,4376,TX,Callahan
1211,Obama,49159,TX,Cameron
5799,Romney,24955,TX,Cameron
1212,Obama,1428,TX,Camp
5800,Romney,2878,TX,Camp
1213,Obama,292,TX,Carson
5801,Romney,2450,TX,Carson
1214,Obama,2921,TX,Cass
5802,Romney,8747,TX,Cass
1215,Obama,630,TX,Castro
5803,Romney,1470,TX,Castro
1216,Obama,2780,TX,Chambers
5804,Romney,11761,TX,Chambers
1217,Obama,3935,TX,Cherokee
5805,Romney,12291,TX,Cherokee
1218,Obama,320,TX,Childress
5806,Romney,1665,TX,Childress
1219,Obama,740,TX,Clay
5807,Romney,4266,TX,Clay
1220,Obama,256,TX,Cochran
5808,Romney,648,TX,Cochran
1221,Obama,179,TX,Coke
5809,Romney,1216,TX,Coke
1222,Obama,441,TX,Coleman
5810,Romney,3007,TX,Coleman
1223,Obama,100754,TX,Collin
5811,Romney,195933,TX,Collin
1224,Obama,177,TX,Collingsworth
5812,Romney,962,TX,Collingsworth
1225,Obama,2024,TX,Colorado
5813,Romney,6015,TX,Colorado
1226,Obama,11437,TX,Comal
5814,Romney,39291,TX,Comal
1227,Obama,890,TX,Comanche
5815,Romney,3940,TX,Comanche
1228,Obama,194,TX,Concho
5816,Romney,793,TX,Concho
1229,Obama,2240,TX,Cooke
5817,Romney,11901,TX,Cooke
1230,Obama,5141,TX,Coryell
5818,Romney,11193,TX,Coryell
1231,Obama,180,TX,Cottle
5819,Romney,553,TX,Cottle
1232,Obama,275,TX,Crane
5820,Romney,985,TX,Crane
1233,Obama,480,TX,Crockett
5821,Romney,957,TX,Crockett
1234,Obama,639,TX,Crosby
5822,Romney,1132,TX,Crosby
1235,Obama,566,TX,Culberson
5823,Romney,294,TX,Culberson
1236,Obama,253,TX,Dallam
5824,Romney,1248,TX,Dallam
1237,Obama,403170,TX,Dallas
5825,Romney,294339,TX,Dallas
1238,Obama,1017,TX,Dawson
5826,Romney,2591,TX,Dawson
1242,Obama,1463,TX,De Witt
5830,Romney,5114,TX,De Witt
1239,Obama,1239,TX,Deaf Smith
5827,Romney,3042,TX,Deaf Smith
1240,Obama,454,TX,Delta
5828,Romney,1524,TX,Delta
1241,Obama,79917,TX,Denton
5829,Romney,156105,TX,Denton
1243,Obama,216,TX,Dickens
5831,Romney,793,TX,Dickens
1881,Obama,2141,TX,Dimmit
6469,Romney,762,TX,Dimmit
1882,Obama,226,TX,Donley
6470,Romney,1286,TX,Donley
1883,Obama,3331,TX,Duval
6471,Romney,979,TX,Duval
1884,Obama,970,TX,Eastland
6472,Romney,5443,TX,Eastland
1885,Obama,8095,TX,Ector
6473,Romney,23936,TX,Ector
1886,Obama,232,TX,Edwards
6474,Romney,641,TX,Edwards
1888,Obama,112273,TX,El Paso
6476,Romney,56517,TX,El Paso
1887,Obama,13803,TX,Ellis
6475,Romney,39353,TX,Ellis
1889,Obama,1965,TX,Erath
6477,Romney,10325,TX,Erath
1890,Obama,2033,TX,Falls
6478,Romney,3356,TX,Falls
1891,Obama,2482,TX,Fannin
6479,Romney,8143,TX,Fannin
1892,Obama,2311,TX,Fayette
6480,Romney,8098,TX,Fayette
1893,Obama,512,TX,Fisher
6481,Romney,1094,TX,Fisher
1894,Obama,551,TX,Floyd
6482,Romney,1523,TX,Floyd
1895,Obama,140,TX,Foard
6483,Romney,346,TX,Foard
1896,Obama,101043,TX,Fort Bend
6484,Romney,116028,TX,Fort Bend
1897,Obama,750,TX,Franklin
6485,Romney,3446,TX,Franklin
1898,Obama,1848,TX,Freestone
6486,Romney,5644,TX,Freestone
1899,Obama,2376,TX,Frio
6487,Romney,1559,TX,Frio
1900,Obama,535,TX,Gaines
6488,Romney,3484,TX,Gaines
1901,Obama,39162,TX,Galveston
6489,Romney,68594,TX,Galveston
1902,Obama,276,TX,Garza
6490,Romney,1262,TX,Garza
1903,Obama,2055,TX,Gillespie
6491,Romney,10305,TX,Gillespie
1904,Obama,44,TX,Glasscock
6492,Romney,526,TX,Glasscock
1905,Obama,1127,TX,Goliad
6493,Romney,2294,TX,Goliad
1906,Obama,1773,TX,Gonzales
6494,Romney,4213,TX,Gonzales
1907,Obama,885,TX,Gray
6495,Romney,6428,TX,Gray
1908,Obama,10665,TX,Grayson
6496,Romney,30907,TX,Grayson
1909,Obama,12336,TX,Gregg
6497,Romney,28665,TX,Gregg
1910,Obama,2339,TX,Grimes
6498,Romney,6141,TX,Grimes
1911,Obama,15654,TX,Guadalupe
6499,Romney,32959,TX,Guadalupe
1912,Obama,2228,TX,Hale
6500,Romney,6417,TX,Hale
1913,Obama,265,TX,Hall
6501,Romney,832,TX,Hall
